8635,1,8635,7894
8634,1,8634,7893
8633,1,8633,7891
8632,0,8632,7890
8632,1,0,7887
8631,2,8631,7886
8629,1,8629,7885
8628,0,8628,7883
8628,0,0,7882
8628,2,0,7880
8626,0,8626,7879
8626,1,0,7876
8625,0,8625,7875
8625,4,0,7873
8621,0,8621,7872
8621,2,0,7869
8619,0,8619,7868
8619,2,0,7867
8617,1,8617,7866
8616,0,8616,7865
8616,2,0,7863
8614,1,8614,7862
8613,1,8613,7861
8612,0,8612,7860
8612,0,0,7859
8612,1,0,7858
8611,0,8611,7854
8611,1,0,7847
8610,1,8610,7845
8609,2,8609,7844
8607,1,8607,7843
8606,0,8606,7841
8606,0,0,7840
8606,3,0,7839
8603,0,8603,7838
8603,3,0,7835
8600,4,8600,7834
8596,1,8596,7830
8595,0,8595,7827
8595,0,0,7824
8595,2,0,7822
8593,1,8593,7821
8592,0,8592,7820
8592,1,0,7816
8591,0,8591,7815
8591,1,0,7812
8590,0,8590,7810
8590,1,0,7809
8589,0,8589,7808
8589,2,0,7806
8587,1,8587,7805
8586,0,8586,7803
8586,0,0,7802
8586,0,0,7798
8586,2,0,7797
8584,1,8584,7795
8583,0,8583,7794
8583,2,0,7793
8581,2,8581,7792
8579,1,8579,7791
8578,0,8578,7789
8578,2,0,7786
8576,0,8576,7785
8576,0,0,7783
8576,0,0,7781
8576,0,0,7780
8576,0,0,7779
8576,1,0,7778
8575,1,8575,7775
8574,0,8574,7774
8574,0,0,7773
8574,1,0,7772
8573,1,8573,7771
8572,0,8572,7767
8572,1,0,7766
8571,0,8571,7762
8571,1,0,7761
8570,1,8570,7760
8569,0,8569,7758
8569,1,0,7757
8568,1,8568,7756
8567,2,8567,7755
8565,1,8565,7754
8564,0,8564,7753
8564,1,0,7752
8563,0,8563,7751
8563,0,0,7750
8563,0,0,7749
8563,1,0,7748
8562,0,8562,7746
8562,1,0,7745
8561,0,8561,7744
8561,0,0,7740
8561,0,0,7738
8561,1,0,7737
8560,0,8560,7735
8560,1,0,7733
8559,1,8559,7731
8558,0,8558,7729
8558,1,0,7728
8557,0,8557,7726
8557,0,0,7725
8557,1,0,7724
8556,3,8556,7723
8553,1,8553,7722
8552,0,8552,7721
8552,1,0,7719
8551,0,8551,7718
8551,2,0,7717
8549,1,8549,7716
8548,0,8548,7712
8548,1,0,7711
8547,0,8547,7710
8547,2,0,7708
8545,1,8545,7707
8544,3,8544,7706
8541,0,8541,7704
8541,2,0,7703
8539,2,8539,7702
8537,1,8537,7701
8536,1,8536,7700
8535,1,8535,7699
8534,1,8534,7698
8533,0,8533,7697
8533,3,0,7696
8530,0,8530,7695
8530,1,0,7693
8529,0,8529,7689
8529,0,0,7686
8529,2,0,7685
8527,0,8527,7684
8527,0,0,7683
8527,1,0,7682
8526,1,8526,7681
8525,1,8525,7680
8524,0,8524,7677
8524,2,0,7676
8522,1,8522,7674
8521,0,8521,7673
8521,2,0,7671
8519,1,8519,7670
8518,1,8518,7669
8517,1,8517,7667
8516,0,8516,7666
8516,1,0,7665
8515,1,8515,7664
8514,1,8514,7663
8513,3,8513,7662
8510,2,8510,7658
8508,6,8508,7657
8502,1,8502,7655
8501,1,8501,7654
8500,1,8500,7652
8499,1,8499,7648
8498,1,8498,7647
8497,3,8497,7646
8494,3,8494,7644
8491,1,8491,7643
8490,0,8490,7641
8490,3,0,7635
8487,0,8487,7631
8487,2,0,7630
8485,2,8485,7627
8483,2,8483,7624
8481,2,8481,7623
8479,3,8479,7622
8476,0,8476,7621
8476,1,0,7620
8475,1,8475,7618
8474,1,8474,7617
8473,0,8473,7615
8473,1,0,7614
8472,0,8472,7611
8472,1,0,7610
8471,0,8471,7609
8471,1,0,7607
8470,0,8470,7605
8470,1,0,7602
8469,1,8469,7601
8468,0,8468,7600
8468,1,0,7599
8467,1,8467,7598
8466,0,8466,7597
8466,1,0,7596
8465,1,8465,7592
8464,0,8464,7590
8464,1,0,7589
8463,1,8463,7588
8462,2,8462,7587
8460,3,8460,7586
8457,2,8457,7585
8455,2,8455,7583
8453,0,8453,7580
8453,1,0,7578
8452,0,8452,7577
8452,2,0,7576
8450,0,8450,7574
8450,1,0,7572
8449,0,8449,7571
8449,0,0,7568
8449,2,0,7567
8447,1,8447,7566
8446,1,8446,7565
8445,1,8445,7562
8444,2,8444,7561
8442,1,8442,7560
8441,0,8441,7559
8441,5,0,7556
8436,2,8436,7555
8434,0,8434,7553
8434,1,0,7552
8433,0,8433,7551
8433,2,0,7550
8431,0,8431,7549
8431,2,0,7546
8429,0,8429,7545
8429,2,0,7542
8427,3,8427,7541
8424,1,8424,7540
8423,0,8423,7539
8423,0,0,7537
8423,1,0,7535
8422,1,8422,7534
8421,2,8421,7532
8419,1,8419,7531
8418,3,8418,7530
8415,0,8415,7528
8415,1,0,7527
8414,0,8414,7525
8414,0,0,7524
8414,1,0,7522
8413,0,8413,7521
8413,6,0,7519
8407,0,8407,7517
8407,1,0,7516
8406,0,8406,7514
8406,1,0,7513
8405,0,8405,7512
8405,0,0,7511
8405,1,0,7510
8404,0,8404,7508
8404,2,0,7507
8402,1,8402,7505
8401,0,8401,7504
8401,2,0,7503
8399,1,8399,7501
8398,0,8398,7500
8398,2,0,7497
8396,0,8396,7496
8396,1,0,7495
8395,1,8395,7491
8394,1,8394,7490
8393,1,8393,7489
8392,0,8392,7487
8392,1,0,7486
8391,1,8391,7485
8390,2,8390,7483
8388,4,8388,7482
8384,1,8384,7480
8383,1,8383,7479
8382,0,8382,7478
8382,1,0,7477
8381,0,8381,7476
8381,0,0,7474
8381,0,0,7473
8381,1,0,7472
8380,0,8380,7469
8380,4,0,7468
8376,1,8376,7466
8375,1,8375,7465
8374,0,8374,7464
8374,1,0,7463
8373,0,8373,7462
8373,0,0,7460
8373,1,0,7458
8372,1,8372,7457
8371,0,8371,7456
8371,2,0,7455
8369,4,8369,7453
8365,1,8365,7452
8364,0,8364,7449
8364,2,0,7448
8362,1,8362,7445
8361,1,8361,7444
8360,2,8360,7443
8358,2,8358,7441
8356,0,8356,7440
8356,0,0,7439
8356,1,0,7437
8355,3,8355,7436
8352,3,8352,7435
8349,1,8349,7434
8348,0,8348,7433
8348,1,0,7432
8347,2,8347,7431
8345,1,8345,7430
8344,3,8344,7429
8341,0,8341,7428
8341,0,0,7427
8341,2,0,7426
8339,1,8339,7424
8338,4,8338,7423
8334,1,8334,7422
8333,2,8333,7421
8331,2,8331,7419
8329,0,8329,7418
8329,1,0,7416
8328,3,8328,7415
8325,0,8325,7412
8325,0,0,7411
8325,0,0,7407
8325,1,0,7406
8324,1,8324,7405
8323,1,8323,7404
8322,0,8322,7402
8322,1,0,7401
8321,0,8321,7400
8321,0,0,7399
8321,0,0,7397
8321,0,0,7396
8321,1,0,7395
8320,1,8320,7394
8319,3,8319,7393
8316,1,8316,7390
8315,1,8315,7389
8314,0,8314,7387
8314,0,0,7386
8314,0,0,7385
8314,1,0,7384
8313,0,8313,7383
8313,1,0,7381
8312,1,8312,7380
8311,1,8311,7379
8310,2,8310,7377
8308,1,8308,7376
8307,1,8307,7373
8306,0,8306,7372
8306,1,0,7370
8305,4,8305,7367
8301,0,8301,7366
8301,2,0,7365
8299,2,8299,7364
8297,1,8297,7363
8296,1,8296,7362
8295,0,8295,7360
8295,0,0,7358
8295,1,0,7357
8294,2,8294,7356
8292,1,8292,7355
8291,1,8291,7353
8290,2,8290,7351
8288,1,8288,7350
8287,2,8287,7349
8285,1,8285,7348
8284,0,8284,7347
8284,1,0,7345
8283,0,8283,7342
8283,0,0,7341
8283,2,0,7340
8281,1,8281,7339
8280,2,8280,7337
8278,0,8278,7336
8278,1,0,7335
8277,0,8277,7334
8277,2,0,7331
8275,1,8275,7328
8274,0,8274,7326
8274,3,0,7325
8271,0,8271,7323
8271,3,0,7322
8268,0,8268,7321
8268,2,0,7319
8266,2,8266,7318
8264,2,8264,7317
8262,2,8262,7312
8260,0,8260,7311
8260,1,0,7310
8259,1,8259,7308
8258,0,8258,7307
8258,1,0,7306
8257,1,8257,7303
8256,1,8256,7302
8255,0,8255,7301
8255,1,0,7296
8254,1,8254,7295
8253,7,8253,7294
8246,0,8246,7293
8246,6,0,7291
8240,2,8240,7289
8238,0,8238,7286
8238,2,0,7282
8236,1,8236,7279
8235,0,8235,7277
8235,1,0,7276
8234,1,8234,7275
8233,0,8233,7274
8233,1,0,7273
8232,1,8232,7272
8231,5,8231,7271
8226,0,8226,7270
8226,2,0,7269
8224,0,8224,7268
8224,0,0,7266
8224,1,0,7265
8223,2,8223,7264
8221,0,8221,7263
8221,1,0,7262
8220,1,8220,7261
8219,0,8219,7259
8219,1,0,7256
8218,1,8218,7254
8217,0,8217,7253
8217,6,0,7252
8211,1,8211,7250
8210,3,8210,7248
8207,0,8207,7246
8207,1,0,7243
8206,1,8206,7242
8205,1,8205,7241
8204,1,8204,7239
8203,0,8203,7236
8203,2,0,7234
8201,1,8201,7233
8200,2,8200,7232
8198,2,8198,7231
8196,1,8196,7229
8195,2,8195,7228
8193,1,8193,7227
8192,1,8192,7225
8191,0,8191,7222
8191,1,0,7221
8190,1,8190,7219
8189,0,8189,7218
8189,1,0,7217
8188,1,8188,7215
8187,0,8187,7214
8187,2,0,7213
8185,1,8185,7212
8184,1,8184,7209
8183,0,8183,7208
8183,2,0,7207
8181,0,8181,7206
8181,1,0,7205
8180,0,8180,7204
8180,0,0,7203
8180,1,0,7201
8179,0,8179,7199
8179,4,0,7198
8175,0,8175,7197
8175,1,0,7196
8174,0,8174,7193
8174,1,0,7192
8173,0,8173,7191
8173,3,0,7190
8170,0,8170,7188
8170,0,0,7187
8170,1,0,7186
8169,3,8169,7185
8166,2,8166,7184
8164,0,8164,7183
8164,1,0,7179
8163,0,8163,7178
8163,5,0,7177
8158,1,8158,7176
8157,0,8157,7175
8157,1,0,7174
8156,0,8156,7173
8156,0,0,7172
8156,3,0,7168
8153,0,8153,7167
8153,1,0,7166
8152,2,8152,7165
8150,0,8150,7164
8150,1,0,7162
8149,1,8149,7160
8148,2,8148,7158
8146,0,8146,7155
8146,1,0,7154
8145,1,8145,7153
8144,1,8144,7152
8143,0,8143,7151
8143,0,0,7150
8143,1,0,7149
8142,0,8142,7146
8142,1,0,7144
8141,1,8141,7143
8140,0,8140,7140
8140,1,0,7138
8139,1,8139,7137
8138,1,8138,7132
8137,0,8137,7130
8137,1,0,7129
8136,0,8136,7128
8136,0,0,7126
8136,1,0,7124
8135,0,8135,7123
8135,0,0,7121
8135,1,0,7119
8134,1,8134,7117
8133,0,8133,7115
8133,1,0,7114
8132,2,8132,7113
8130,1,8130,7112
8129,0,8129,7111
8129,0,0,7110
8129,0,0,7109
8129,1,0,7108
8128,3,8128,7106
8125,2,8125,7105
8123,2,8123,7104
8121,2,8121,7103
8119,1,8119,7102
8118,0,8118,7101
8118,1,0,7100
8117,1,8117,7099
8116,1,8116,7098
8115,0,8115,7095
8115,2,0,7094
8113,2,8113,7093
8111,1,8111,7090
8110,1,8110,7087
8109,1,8109,7084
8108,0,8108,7083
8108,1,0,7082
8107,2,8107,7080
8105,0,8105,7078
8105,3,0,7077
8102,0,8102,7076
8102,2,0,7075
8100,3,8100,7072
8097,0,8097,7069
8097,0,0,7067
8097,1,0,7066
8096,0,8096,7065
8096,2,0,7064
8094,1,8094,7063
8093,4,8093,7061
8089,0,8089,7060
8089,2,0,7059
8087,0,8087,7057
8087,0,0,7056
8087,1,0,7055
8086,0,8086,7054
8086,0,0,7053
8086,2,0,7052
8084,1,8084,7050
8083,1,8083,7049
8082,0,8082,7048
8082,1,0,7047
8081,1,8081,7046
8080,0,8080,7045
8080,2,0,7044
8078,0,8078,7042
8078,0,0,7041
8078,0,0,7040
8078,1,0,7039
8077,0,8077,7036
8077,0,0,7035
8077,3,0,7034
8074,0,8074,7033
8074,1,0,7032
8073,1,8073,7030
8072,0,8072,7026
8072,1,0,7025
8071,0,8071,7024
8071,0,0,7021
8071,1,0,7020
8070,0,8070,7019
8070,2,0,7018
8068,1,8068,7017
8067,1,8067,7015
8066,3,8066,7014
8063,1,8063,7013
8062,1,8062,7011
8061,3,8061,7009
8058,0,8058,7005
8058,0,0,7004
8058,2,0,7002
8056,0,8056,7001
8056,2,0,6998
8054,0,8054,6997
8054,0,0,6996
8054,1,0,6994
8053,1,8053,6991
8052,0,8052,6990
8052,0,0,6989
8052,0,0,6988
8052,1,0,6985
8051,0,8051,6983
8051,1,0,6982
8050,2,8050,6978
8048,1,8048,6977
8047,3,8047,6976
8044,0,8044,6975
8044,4,0,6973
8040,3,8040,6972
8037,1,8037,6971
8036,0,8036,6970
8036,2,0,6969
8034,3,8034,6966
8031,2,8031,6965
8029,1,8029,6964
8028,0,8028,6962
8028,3,0,6959
8025,3,8025,6957
8022,2,8022,6954
8020,0,8020,6953
8020,2,0,6951
8018,1,8018,6949
8017,0,8017,6945
8017,1,0,6944
8016,0,8016,6943
8016,0,0,6941
8016,6,0,6940
8010,1,8010,6939
8009,0,8009,6936
8009,1,0,6934
8008,0,8008,6933
8008,2,0,6932
8006,0,8006,6931
8006,0,0,6930
8006,1,0,6929
8005,1,8005,6928
8004,0,8004,6927
8004,1,0,6925
8003,1,8003,6923
8002,0,8002,6922
8002,1,0,6920
8001,2,8001,6919
7999,0,7999,6918
7999,1,0,6916
7998,5,7998,6915
7993,0,7993,6913
7993,3,0,6910
7990,1,7990,6908
7989,1,7989,6905
7988,0,7988,6904
7988,1,0,6902
7987,1,7987,6900
7986,0,7986,6899
7986,0,0,6898
7986,0,0,6896
7986,1,0,6895
7985,1,7985,6894
7984,1,7984,6893
7983,3,7983,6891
7980,0,7980,6890
7980,2,0,6889
7978,1,7978,6887
7977,1,7977,6886
7976,2,7976,6884
7974,0,7974,6883
7974,1,0,6882
7973,1,7973,6881
7972,0,7972,6879
7972,0,0,6878
7972,1,0,6877
7971,1,7971,6876
7970,0,7970,6874
7970,1,0,6872
7969,0,7969,6870
7969,3,0,6869
7966,5,7966,6868
7961,0,7961,6866
7961,1,0,6865
7960,0,7960,6864
7960,3,0,6863
7957,0,7957,6862
7957,2,0,6860
7955,1,7955,6859
7954,0,7954,6857
7954,0,0,6856
7954,1,0,6855
7953,0,7953,6853
7953,2,0,6852
7951,0,7951,6850
7951,2,0,6849
7949,0,7949,6848
7949,0,0,6847
7949,2,0,6846
7947,2,7947,6845
7945,0,7945,6844
7945,0,0,6843
7945,3,0,6842
7942,1,7942,6839
7941,0,7941,6837
7941,1,0,6836
7940,0,7940,6835
7940,1,0,6834
7939,1,7939,6833
7938,2,7938,6829
7936,1,7936,6826
7935,2,7935,6824
7933,1,7933,6822
7932,0,7932,6821
7932,1,0,6819
7931,1,7931,6818
7930,2,7930,6817
7928,1,7928,6816
7927,0,7927,6815
7927,0,0,6813
7927,1,0,6812
7926,1,7926,6810
7925,0,7925,6808
7925,0,0,6807
7925,0,0,6806
7925,1,0,6805
7924,0,7924,6804
7924,2,0,6802
7922,0,7922,6801
7922,1,0,6800
7921,3,7921,6799
7918,0,7918,6797
7918,2,0,6796
7916,4,7916,6790
7912,3,7912,6788
7909,1,7909,6787
7908,1,7908,6785
7907,1,7907,6783
7906,4,7906,6781
7902,0,7902,6780
7902,1,0,6778
7901,1,7901,6777
7900,1,7900,6776
7899,0,7899,6772
7899,0,0,6771
7899,4,0,6770
7895,0,7895,6768
7895,1,0,6767
7894,1,7894,6766
7893,0,7893,6756
7893,0,0,6754
7893,2,0,6753
7891,1,7891,6752
7890,0,7890,6751
7890,3,0,6750
7887,1,7887,6749
7886,1,7886,6748
7885,0,7885,6747
7885,2,0,6746
7883,0,7883,6745
7883,1,0,6742
7882,2,7882,6737
7880,1,7880,6736
7879,3,7879,6734
7876,0,7876,6733
7876,0,0,6732
7876,1,0,6731
7875,0,7875,6730
7875,2,0,6729
7873,1,7873,6728
7872,3,7872,6726
7869,1,7869,6725
7868,1,7868,6723
7867,0,7867,6722
7867,1,0,6721
7866,0,7866,6720
7866,1,0,6718
7865,2,7865,6717
7863,1,7863,6714
7862,1,7862,6712
7861,0,7861,6710
7861,1,0,6709
7860,1,7860,6707
7859,0,7859,6706
7859,0,0,6705
7859,1,0,6704
7858,0,7858,6703
7858,4,0,6702
7854,7,7854,6700
7847,0,7847,6699
7847,2,0,6697
7845,0,7845,6696
7845,1,0,6693
7844,0,7844,6691
7844,1,0,6690
7843,0,7843,6687
7843,2,0,6684
7841,0,7841,6681
7841,1,0,6680
7840,1,7840,6679
7839,1,7839,6677
7838,0,7838,6676
7838,3,0,6674
7835,0,7835,6669
7835,1,0,6668
7834,4,7834,6667
7830,0,7830,6665
7830,0,0,6664
7830,0,0,6663
7830,3,0,6662
7827,3,7827,6661
7824,0,7824,6660
7824,2,0,6658
7822,0,7822,6656
7822,1,0,6655
7821,1,7821,6654
7820,0,7820,6653
7820,4,0,6652
7816,0,7816,6651
7816,1,0,6650
7815,3,7815,6649
7812,2,7812,6648
7810,1,7810,6647
7809,0,7809,6646
7809,0,0,6645
7809,1,0,6644
7808,2,7808,6643
7806,0,7806,6642
7806,0,0,6641
7806,1,0,6640
7805,2,7805,6638
7803,0,7803,6637
7803,1,0,6636
7802,4,7802,6634
7798,0,7798,6633
7798,1,0,6632
7797,2,7797,6627
7795,0,7795,6626
7795,1,0,6622
7794,1,7794,6620
7793,1,7793,6619
7792,1,7792,6618
7791,2,7791,6617
7789,0,7789,6616
7789,0,0,6615
7789,3,0,6614
7786,0,7786,6611
7786,1,0,6610
7785,2,7785,6608
7783,2,7783,6606
7781,0,7781,6604
7781,1,0,6603
7780,0,7780,6600
7780,1,0,6598
7779,1,7779,6596
7778,3,7778,6594
7775,0,7775,6593
7775,1,0,6588
7774,1,7774,6587
7773,1,7773,6585
7772,1,7772,6584
7771,0,7771,6580
7771,0,0,6578
7771,0,0,6576
7771,4,0,6575
7767,1,7767,6571
7766,4,7766,6570
7762,1,7762,6567
7761,1,7761,6566
7760,2,7760,6565
7758,1,7758,6563
7757,1,7757,6562
7756,1,7756,6561
7755,0,7755,6559
7755,0,0,6558
7755,1,0,6557
7754,1,7754,6556
7753,0,7753,6554
7753,0,0,6553
7753,1,0,6552
7752,0,7752,6551
7752,1,0,6550
7751,1,7751,6549
7750,0,7750,6548
7750,1,0,6546
7749,0,7749,6545
7749,1,0,6544
7748,2,7748,6543
7746,1,7746,6542
7745,1,7745,6539
7744,4,7744,6538
7740,0,7740,6537
7740,0,0,6536
7740,2,0,6532
7738,0,7738,6529
7738,1,0,6526
7737,0,7737,6523
7737,0,0,6521
7737,2,0,6519
7735,2,7735,6518
7733,0,7733,6517
7733,2,0,6516
7731,2,7731,6515
7729,0,7729,6514
7729,1,0,6512
7728,2,7728,6511
7726,0,7726,6509
7726,0,0,6508
7726,0,0,6507
7726,1,0,6506
7725,0,7725,6504
7725,1,0,6503
7724,0,7724,6501
7724,1,0,6500
7723,0,7723,6499
7723,1,0,6498
7722,1,7722,6497
7721,2,7721,6494
7719,1,7719,6493
7718,1,7718,6492
7717,0,7717,6491
7717,1,0,6489
7716,4,7716,6487
7712,1,7712,6486
7711,1,7711,6484
7710,2,7710,6483
7708,1,7708,6482
7707,1,7707,6481
7706,0,7706,6480
7706,0,0,6479
7706,2,0,6478
7704,0,7704,6475
7704,1,0,6472
7703,0,7703,6467
7703,0,0,6464
7703,1,0,6462
7702,0,7702,6459
7702,1,0,6458
7701,0,7701,6456
7701,1,0,6453
7700,1,7700,6452
7699,1,7699,6451
7698,1,7698,6449
7697,1,7697,6448
7696,1,7696,6447
7695,2,7695,6446
7693,4,7693,6444
7689,3,7689,6442
7686,1,7686,6440
7685,0,7685,6439
7685,1,0,6438
7684,0,7684,6436
7684,1,0,6435
7683,1,7683,6434
7682,0,7682,6433
7682,1,0,6430
7681,0,7681,6426
7681,1,0,6425
7680,3,7680,6423
7677,0,7677,6422
7677,1,0,6421
7676,0,7676,6419
7676,2,0,6418
7674,0,7674,6417
7674,1,0,6416
7673,0,7673,6415
7673,2,0,6413
7671,1,7671,6410
7670,0,7670,6409
7670,1,0,6408
7669,0,7669,6407
7669,0,0,6406
7669,0,0,6405
7669,2,0,6404
7667,1,7667,6403
7666,1,7666,6402
7665,1,7665,6401
7664,1,7664,6400
7663,1,7663,6399
7662,4,7662,6395
7658,0,7658,6393
7658,0,0,6392
7658,1,0,6390
7657,0,7657,6388
7657,2,0,6387
7655,0,7655,6386
7655,0,0,6385
7655,0,0,6384
7655,1,0,6382
7654,2,7654,6381
7652,0,7652,6380
7652,4,0,6378
7648,1,7648,6374
7647,1,7647,6373
7646,0,7646,6372
7646,2,0,6371
7644,1,7644,6370
7643,2,7643,6366
7641,6,7641,6365
7635,0,7635,6364
7635,4,0,6363
7631,0,7631,6360
7631,0,0,6356
7631,1,0,6354
7630,0,7630,6352
7630,0,0,6350
7630,0,0,6349
7630,3,0,6348
7627,0,7627,6347
7627,3,0,6344
7624,0,7624,6343
7624,0,0,6342
7624,0,0,6341
7624,1,0,6340
7623,0,7623,6339
7623,1,0,6336
7622,0,7622,6333
7622,0,0,6332
7622,1,0,6329
7621,1,7621,6326
7620,2,7620,6324
7618,0,7618,6321
7618,1,0,6320
7617,0,7617,6318
7617,2,0,6317
7615,1,7615,6316
7614,0,7614,6315
7614,0,0,6313
7614,3,0,6312
7611,1,7611,6310
7610,0,7610,6309
7610,1,0,6307
7609,0,7609,6301
7609,2,0,6300
7607,2,7607,6298
7605,0,7605,6295
7605,3,0,6293
7602,1,7602,6292
7601,1,7601,6290
7600,0,7600,6288
7600,1,0,6285
7599,0,7599,6284
7599,1,0,6283
7598,0,7598,6282
7598,1,0,6281
7597,0,7597,6280
7597,1,0,6276
7596,4,7596,6275
7592,2,7592,6274
7590,1,7590,6273
7589,1,7589,6272
7588,1,7588,6270
7587,0,7587,6269
7587,1,0,6268
7586,0,7586,6267
7586,0,0,6266
7586,1,0,6265
7585,0,7585,6263
7585,0,0,6262
7585,2,0,6261
7583,3,7583,6260
7580,0,7580,6258
7580,0,0,6257
7580,2,0,6256
7578,1,7578,6255
7577,0,7577,6254
7577,1,0,6253
7576,2,7576,6252
7574,0,7574,6251
7574,2,0,6245
7572,0,7572,6244
7572,1,0,6243
7571,3,7571,6242
7568,0,7568,6240
7568,1,0,6238
7567,0,7567,6237
7567,1,0,6232
7566,0,7566,6231
7566,0,0,6230
7566,1,0,6229
7565,3,7565,6228
7562,0,7562,6227
7562,1,0,6226
7561,1,7561,6225
7560,1,7560,6222
7559,0,7559,6221
7559,3,0,6219
7556,1,7556,6217
7555,2,7555,6215
7553,1,7553,6213
7552,1,7552,6211
7551,0,7551,6210
7551,1,0,6209
7550,1,7550,6207
7549,3,7549,6206
7546,1,7546,6205
7545,0,7545,6204
7545,3,0,6203
7542,0,7542,6201
7542,0,0,6200
7542,0,0,6199
7542,1,0,6198
7541,0,7541,6197
7541,0,0,6193
7541,0,0,6192
7541,0,0,6187
7541,1,0,6186
7540,0,7540,6185
7540,1,0,6184
7539,0,7539,6183
7539,2,0,6181
7537,2,7537,6180
7535,1,7535,6178
7534,2,7534,6176
7532,0,7532,6175
7532,1,0,6174
7531,0,7531,6173
7531,1,0,6172
7530,2,7530,6171
7528,0,7528,6170
7528,0,0,6169
7528,1,0,6168
7527,2,7527,6167
7525,0,7525,6166
7525,1,0,6165
7524,0,7524,6163
7524,2,0,6162
7522,1,7522,6160
7521,2,7521,6158
7519,0,7519,6157
7519,0,0,6156
7519,2,0,6154
7517,0,7517,6152
7517,1,0,6151
7516,2,7516,6150
7514,0,7514,6148
7514,1,0,6146
7513,1,7513,6145
7512,1,7512,6144
7511,1,7511,6142
7510,0,7510,6141
7510,0,0,6140
7510,2,0,6139
7508,1,7508,6138
7507,2,7507,6137
7505,0,7505,6136
7505,1,0,6133
7504,0,7504,6131
7504,0,0,6130
7504,1,0,6129
7503,0,7503,6128
7503,2,0,6127
7501,0,7501,6126
7501,0,0,6125
7501,0,0,6123
7501,1,0,6122
7500,0,7500,6120
7500,3,0,6119
7497,1,7497,6118
7496,1,7496,6117
7495,4,7495,6115
7491,1,7491,6114
7490,1,7490,6112
7489,2,7489,6111
7487,0,7487,6107
7487,1,0,6106
7486,1,7486,6105
7485,2,7485,6103
7483,1,7483,6102
7482,0,7482,6101
7482,0,0,6100
7482,2,0,6099
7480,1,7480,6098
7479,1,7479,6090
7478,1,7478,6089
7477,1,7477,6087
7476,0,7476,6086
7476,0,0,6084
7476,0,0,6082
7476,2,0,6081
7474,1,7474,6080
7473,1,7473,6079
7472,0,7472,6078
7472,0,0,6077
7472,3,0,6076
7469,1,7469,6074
7468,2,7468,6073
7466,0,7466,6072
7466,1,0,6071
7465,1,7465,6069
7464,0,7464,6068
7464,0,0,6067
7464,0,0,6066
7464,1,0,6065
7463,0,7463,6062
7463,0,0,6061
7463,1,0,6060
7462,2,7462,6059
7460,0,7460,6058
7460,0,0,6056
7460,2,0,6054
7458,1,7458,6053
7457,1,7457,6052
7456,0,7456,6051
7456,1,0,6050
7455,2,7455,6049
7453,1,7453,6048
7452,0,7452,6043
7452,3,0,6042
7449,1,7449,6041
7448,3,7448,6040
7445,1,7445,6039
7444,0,7444,6038
7444,1,0,6036
7443,2,7443,6035
7441,0,7441,6032
7441,0,0,6030
7441,1,0,6027
7440,0,7440,6026
7440,1,0,6025
7439,0,7439,6024
7439,2,0,6023
7437,1,7437,6021
7436,0,7436,6020
7436,1,0,6019
7435,0,7435,6018
7435,1,0,6015
7434,1,7434,6010
7433,1,7433,6007
7432,1,7432,6006
7431,1,7431,6005
7430,1,7430,6004
7429,0,7429,6003
7429,0,0,5999
7429,0,0,5998
7429,1,0,5996
7428,1,7428,5995
7427,0,7427,5994
7427,1,0,5993
7426,0,7426,5992
7426,2,0,5991
7424,0,7424,5989
7424,1,0,5988
7423,1,7423,5987
7422,0,7422,5986
7422,1,0,5985
7421,2,7421,5983
7419,0,7419,5981
7419,0,0,5977
7419,1,0,5976
7418,2,7418,5974
7416,1,7416,5973
7415,0,7415,5972
7415,0,0,5971
7415,3,0,5970
7412,1,7412,5969
7411,4,7411,5968
7407,0,7407,5963
7407,1,0,5962
7406,0,7406,5961
7406,0,0,5958
7406,1,0,5954
7405,0,7405,5953
7405,1,0,5951
7404,2,7404,5950
7402,1,7402,5948
7401,0,7401,5947
7401,1,0,5946
7400,1,7400,5944
7399,2,7399,5943
7397,1,7397,5942
7396,0,7396,5941
7396,1,0,5940
7395,0,7395,5939
7395,0,0,5937
7395,1,0,5936
7394,0,7394,5935
7394,1,0,5934
7393,3,7393,5933
7390,0,7390,5932
7390,1,0,5931
7389,2,7389,5930
7387,1,7387,5929
7386,1,7386,5926
7385,1,7385,5925
7384,1,7384,5923
7383,2,7383,5920
7381,1,7381,5919
7380,1,7380,5917
7379,0,7379,5916
7379,0,0,5915
7379,2,0,5914
7377,1,7377,5910
7376,0,7376,5908
7376,3,0,5907
7373,0,7373,5905
7373,0,0,5903
7373,1,0,5902
7372,0,7372,5900
7372,2,0,5898
7370,0,7370,5897
7370,3,0,5896
7367,0,7367,5895
7367,1,0,5891
7366,1,7366,5890
7365,1,7365,5888
7364,0,7364,5887
7364,1,0,5884
7363,0,7363,5882
7363,1,0,5881
7362,0,7362,5880
7362,2,0,5879
7360,2,7360,5878
7358,0,7358,5876
7358,1,0,5875
7357,1,7357,5874
7356,1,7356,5872
7355,2,7355,5871
7353,0,7353,5870
7353,2,0,5868
7351,1,7351,5866
7350,1,7350,5864
7349,1,7349,5863
7348,1,7348,5861
7347,2,7347,5859
7345,3,7345,5857
7342,1,7342,5856
7341,0,7341,5854
7341,1,0,5851
7340,1,7340,5848
7339,0,7339,5847
7339,2,0,5845
7337,0,7337,5844
7337,0,0,5843
7337,1,0,5842
7336,1,7336,5841
